2	173	-	1	10
2	173	-	1	20
2	174	+	1	79
2	174	-	2	88
2	175	+	2	13
2	176	+	3	22
2	176	-	4	32
2	176	-	4	99
2	177	+	5	54
2	177	-	6	84
2	178	+	6	64
2	179	+	42	84
2	180	+	43	80
2	180	-	44	11
2	180	-	44	37
2	181	+	44	39
2	182	+	45	70
2	183	+	46	95
2	184	+	47	25
2	184	-	48	34
2	185	+	48	75
2	185	-	49	17
2	186	+	49	93
2	187	+	50	98
2	188	+	51	28
2	189	+	52	30
2	190	+	53	30
2	190	-	54	94
2	191	+	54	41
2	191	-	55	34
2	192	+	55	77
2	193	+	56	68
2	194	+	57	53
2	194	-	58	88
2	195	+	58	7
2	196	+	59	90
2	197	+	60	66
2	198	+	61	17
2	198	-	62	75
2	199	+	62	54
2	199	-	63	32
2	200	+	63	6
2	200	-	64	93
2	200	-	64	95
2	201	+	64	71
2	201	-	65	97
2	202	+	65	92
2	203	+	66	77
2	203	-	67	78
2	204	+	67	33
2	204	-	68	31
2	204	-	68	13
2	205	+	68	1
2	206	+	69	11
2	207	+	70	52
2	208	+	71	45
2	209	+	73	34
2	210	+	74	30
2	211	+	75	86
2	211	-	77	39
2	211	-	77	12
2	212	+	77	9
2	212	-	78	14
2	213	+	78	12
2	214	+	79	40
2	214	-	80	23
2	215	+	80	39
2	215	-	81	19
2	216	+	81	8
2	217	+	82	36
2	217	-	83	20
2	218	+	83	60
2	218	-	84	36
2	219	+	84	85
2	220	+	85	39
2	221	+	86	70
2	221	-	87	27
2	222	+	87	20
2	223	+	88	26
2	223	-	89	13
2	224	+	89	96
2	224	-	90	29
2	225	+	90	98
2	226	+	91	33
2	227	+	92	75
2	228	+	93	95
2	228	-	94	36
2	229	+	94	79
2	230	+	95	68
2	231	+	96	80
2	232	+	97	7
2	233	+	98	6
2	234	+	99	64
2	234	-	21	8
2	234	-	21	34
2	235	+	21	19
2	236	+	22	19
2	236	-	23	40
2	237	+	23	52
2	238	+	24	21
2	239	+	25	33
2	240	+	26	16
2	241	+	27	47
3	242	+	95	44
3	242	-	0	28
3	243	+	0	91
3	244	+	1	98
3	244	-	2	13
3	245	+	2	98
3	246	+	4	86
3	247	+	5	74
3	247	-	6	63
3	248	+	6	41
3	248	-	42	18
3	249	+	42	62
3	250	+	43	89
3	250	-	44	39
3	251	+	44	27
3	251	-	45	7
3	252	+	45	10
3	253	+	46	12
3	253	-	47	61
3	253	-	47	17
3	254	+	47	7
3	255	+	48	28
3	255	-	49	7
3	256	+	49	9
3	256	-	50	32
3	257	+	50	89
3	257	-	51	28
3	258	+	51	5
3	258	-	52	9
3	259	+	52	33
3	259	-	53	30
3	259	-	54	92
3	260	+	54	75
3	261	+	55	23
3	262	+	56	9
3	263	+	57	17
3	263	-	58	61
3	264	+	58	75
3	264	-	60	28
3	265	+	60	30
3	265	-	61	95
3	265	-	61	17
3	266	+	61	2
3	267	+	62	34
3	268	+	63	16
3	268	-	64	71
3	269	+	64	33
3	269	-	65	92
3	270	+	65	21
3	271	+	66	45
3	271	-	67	33
3	272	+	67	34
3	272	-	68	95
3	273	+	68	67
3	274	+	69	88
3	275	+	70	9
3	276	+	71	53
3	277	+	72	34
3	277	-	73	83
3	277	-	73	34
3	278	+	73	65
3	278	-	74	30
3	279	+	74	15
3	280	+	75	88
3	281	+	76	72
3	282	+	77	46
3	283	+	78	49
3	283	-	79	94
3	284	+	79	36
3	285	+	80	57
3	286	+	81	66
3	287	+	82	35
3	288	+	83	5
3	289	+	84	88
3	290	+	85	43
3	290	-	86	94
3	291	+	86	19
3	291	-	87	13
3	292	+	87	25
3	293	+	88	14
3	294	+	89	19
3	295	+	90	49
3	296	+	91	24
3	296	-	92	38
3	297	+	92	9
3	298	+	93	80
3	299	+	94	78
3	300	+	95	10
3	300	-	97	7
3	301	+	97	7
3	302	+	98	14
3	303	+	99	92
3	303	-	21	19
3	304	+	21	23
3	304	-	22	36
3	305	+	22	7
3	305	-	23	26
3	306	+	23	31
3	306	-	25	26
3	307	+	25	27
3	308	+	26	87
3	309	+	27	64
4	310	+	27	63
4	310	-	0	2
4	311	+	0	67
4	312	+	1	50
4	312	-	2	81
4	313	+	2	42
4	313	-	3	65
4	313	-	3	12
4	314	+	3	75
4	315	+	4	32
4	315	-	5	32
4	315	-	5	14
4	315	-	5	71
4	316	+	5	35
4	316	-	6	66
4	317	+	6	35
4	318	+	42	31
4	319	+	43	65
4	320	+	44	38
4	320	-	45	70
4	320	-	45	71
4	320	-	45	10
4	321	+	45	18
4	321	-	46	21
4	322	+	46	96
4	322	-	47	25
4	322	-	47	7
4	323	+	47	77
4	323	-	48	28
4	324	+	48	40
4	324	-	49	9
4	325	+	49	3
4	326	+	50	3
4	327	+	51	70
4	327	-	52	30
4	328	+	52	72
4	328	-	53	71
4	329	+	53	32
4	330	+	54	1
4	331	+	55	10
4	331	-	56	60
4	332	+	56	47
4	332	-	57	32
4	332	-	57	17
4	333	+	57	29
4	333	-	58	7
4	334	+	58	92
4	335	+	59	96
4	335	-	60	30
4	336	+	60	4
4	337	+	61	4
4	337	-	62	34
4	338	+	62	11
4	338	-	63	16
4	339	+	63	15
4	339	-	64	99
4	339	-	64	33
4	340	+	64	3
4	341	+	65	41
4	341	-	66	77
4	342	+	66	89
4	342	-	67	34
4	343	+	67	10
4	344	+	68	98
4	344	-	69	88
4	345	+	69	20
4	345	-	70	88
4	345	-	70	9
4	346	+	70	74
4	347	+	71	36
4	347	-	72	34
4	348	+	72	32
4	349	+	73	59
4	349	-	74	15
4	350	+	74	81
4	350	-	75	40
4	351	+	75	29
4	352	+	76	4
4	352	-	77	9
4	353	+	77	36
4	353	-	78	12
4	354	+	78	52
4	354	-	79	36
4	355	+	79	3
4	355	-	80	39
4	356	+	80	38
4	356	-	81	96
4	357	+	81	26
4	357	-	82	36
4	357	-	82	35
4	358	+	82	85
4	359	+	83	37
4	360	+	84	79
4	360	-	85	35
4	361	+	85	28
4	361	-	86	19
4	362	+	86	37
4	363	+	87	37
4	364	+	88	54
4	365	+	89	35
4	365	-	90	15
4	366	+	90	23
4	366	-	91	33
4	367	+	91	13
4	367	-	92	9
4	368	+	92	96
4	369	+	93	44
4	370	+	94	76
4	371	+	95	6
4	372	+	96	61
4	372	-	97	7
4	373	+	97	32
4	373	-	98	14
4	374	+	98	28
4	374	-	99	26
4	375	+	99	5
4	375	-	21	24
4	376	+	21	71
4	376	-	22	19
4	376	-	22	7
4	377	+	22	91
4	378	+	23	74
4	379	+	24	11
4	379	-	25	33
4	380	+	25	4
4	381	+	26	78
5	382	-	4	32
5	383	-	5	35
5	384	-	6	41
5	385	-	6	35
5	386	-	23	31
5	387	-	24	20
5	388	-	24	11
5	389	-	26	16
5	390	-	27	41
5	391	-	42	31
5	392	-	43	41
5	393	-	44	38
5	394	-	45	18
5	395	-	46	12
5	396	-	48	40
5	397	-	52	33
5	398	-	53	31
5	399	-	53	32
5	400	-	54	41
5	401	-	55	10
5	402	-	56	9
5	403	-	57	29
5	404	-	62	11
5	405	-	63	15
5	406	-	65	41
5	407	-	67	10
5	408	-	69	31
5	409	-	69	11
5	410	-	69	20
5	411	-	71	36
5	412	-	72	32
5	413	-	75	29
5	414	-	77	36
5	415	-	79	15
5	416	-	79	40
5	417	-	80	38
5	418	-	81	8
5	419	-	83	37
5	420	-	85	39
5	421	-	85	28
5	422	-	86	37
5	423	-	87	20
5	424	-	87	37
5	425	-	88	14
5	426	-	89	38
5	427	-	89	19
5	428	-	89	35
5	429	-	91	13
5	430	-	93	9
5	431	-	95	10
5	432	-	97	32
5	433	-	98	28
5	433	-	0	67
5	434	+	0	33
5	434	-	1	79
5	434	-	1	68
5	435	+	1	40
5	436	+	2	83
5	436	-	3	50
5	436	-	4	25
5	437	+	4	25
5	438	+	5	8
5	439	+	6	80
5	440	+	42	80
5	440	-	43	89
5	441	+	43	30
5	442	+	44	79
5	443	+	45	96
5	444	+	46	6
5	444	-	47	52
5	445	+	47	18
5	446	+	48	89
5	447	+	49	44
5	448	+	50	40
5	448	-	51	90
5	449	+	51	8
5	449	-	52	23
5	450	+	52	65
5	451	+	53	32
5	451	-	54	88
5	452	+	54	84
5	453	+	55	31
5	453	-	56	82
5	454	+	56	51
5	455	+	57	91
5	456	+	58	41
5	457	+	59	62
5	458	+	60	5
5	459	+	61	75
5	459	-	62	74
5	460	+	62	96
5	461	+	63	25
5	462	+	64	39
5	463	+	65	1
5	464	+	66	59
5	465	+	67	85
5	466	+	68	33
5	467	+	69	36
5	468	+	70	64
5	469	+	71	17
5	470	+	72	69
5	471	+	73	83
5	471	-	74	21
5	472	+	74	33
5	473	+	75	40
5	473	-	76	24
5	474	+	76	25
5	475	+	77	58
5	476	+	78	43
5	476	-	79	84
5	477	+	79	33
5	477	-	80	84
5	478	+	80	89
5	479	+	81	32
5	480	+	82	79
5	481	+	83	31
5	482	+	84	41
5	483	+	85	68
5	483	-	86	97
5	484	+	87	84
5	485	+	88	93
5	486	+	89	6
5	486	-	90	98
5	487	+	90	82
5	487	-	91	22
5	488	+	91	62
5	489	+	92	89
5	490	+	93	51
5	491	+	94	81
5	492	+	95	25
5	493	+	96	25
5	494	+	97	77
5	495	+	98	59
5	496	+	99	30
5	497	+	21	20
5	498	+	22	38
5	499	+	23	39
5	500	+	24	18
5	500	-	25	27
5	501	+	25	10
5	502	+	26	39
6	503	+	0	75
6	503	-	1	84
6	504	+	1	93
6	504	-	2	69
6	504	-	2	42
6	505	+	2	34
6	506	+	3	95
6	506	-	4	76
6	507	+	4	15
6	507	-	5	51
6	508	+	5	52
6	508	-	6	80
6	509	+	6	29
6	509	-	42	64
6	510	+	42	24
6	510	-	43	50
6	510	-	43	30
6	511	+	43	42
6	512	+	45	67
6	513	+	46	19
6	513	-	47	77
6	514	+	47	67
6	515	+	48	56
6	515	-	49	90
6	515	-	49	44
6	516	+	49	85
6	517	+	50	69
6	517	-	51	59
6	517	-	51	70
6	518	+	51	91
6	518	-	52	70
6	519	+	52	32
6	519	-	53	91
6	520	+	53	82
6	520	-	55	77
6	520	-	55	23
6	520	-	55	31
6	521	+	55	43
6	522	+	56	79
6	523	+	57	81
6	523	-	58	41
6	523	-	58	77
6	524	+	58	29
6	525	+	59	85
6	525	-	61	75
6	526	+	61	39
6	527	+	62	28
6	528	+	63	29
6	528	-	64	39
6	528	-	64	70
6	529	+	64	35
6	530	+	65	34
6	531	+	66	96
6	532	+	67	95
6	532	-	68	98
6	532	-	68	33
6	532	-	68	85
6	533	+	68	40
6	533	-	72	93
6	534	+	72	3
6	534	-	73	83
6	535	+	73	77
6	535	-	74	70
6	536	+	74	18
6	536	-	75	54
6	536	-	75	88
6	536	-	75	40
6	537	+	75	44
6	538	+	76	53
6	539	+	78	80
6	539	-	79	33
6	539	-	79	82
6	540	+	79	73
6	541	+	80	4
6	541	-	81	32
6	542	+	81	20
6	543	+	82	99
6	543	-	83	77
6	543	-	83	31
6	544	+	83	32
6	544	-	84	88
6	544	-	84	54
6	544	-	84	41
6	545	+	84	18
6	546	+	85	64
6	547	+	86	88
6	548	+	87	40
6	549	+	89	3
6	549	-	90	23
6	550	+	90	10
6	551	+	91	42
6	552	+	92	31
6	553	+	94	41
6	553	-	95	44
6	553	-	95	25
6	554	+	95	11
6	555	+	96	20
6	556	+	97	80
6	557	+	98	84
6	557	-	99	30
6	558	+	99	28
6	559	+	22	32
6	560	+	23	46
6	561	+	24	8
6	561	-	26	88
6	562	+	26	66
6	563	+	27	66
6	564	+	70	44
6	565	+	69	44
6	566	+	54	20
6	567	+	88	15
6	568	+	25	32
6	569	+	44	20
6	570	+	77	41
7	571	-	0	33
7	572	-	1	54
7	573	-	1	40
7	574	-	2	34
7	575	-	4	25
7	576	-	4	15
7	577	-	5	54
7	578	-	5	8
7	579	-	6	29
7	580	-	21	20
7	581	-	22	38
7	582	-	22	32
7	583	-	23	39
7	584	-	24	18
7	585	-	24	8
7	586	-	26	39
7	587	-	27	44
7	588	-	46	77
7	589	-	46	19
7	590	-	47	18
7	591	-	50	40
7	592	-	50	69
7	593	-	51	8
7	594	-	52	88
7	595	-	52	32
7	596	-	53	88
7	597	-	53	32
7	598	-	58	70
7	599	-	58	29
7	600	-	59	69
7	601	-	61	39
7	602	-	62	54
7	603	-	62	28
7	604	-	63	25
7	605	-	63	29
7	606	-	64	35
7	607	-	65	34
7	608	-	68	40
7	609	-	71	17
7	610	-	72	69
7	611	-	73	77
7	612	-	74	33
7	613	-	74	18
7	614	-	75	44
7	615	-	76	25
7	616	-	79	44
7	617	-	81	20
7	618	-	83	32
7	619	-	84	18
7	620	-	86	70
7	621	-	86	88
7	622	-	87	25
7	623	-	87	40
7	624	-	90	10
7	625	-	92	31
7	626	-	93	44
7	627	-	93	88
7	628	-	94	41
7	629	-	95	11
7	630	-	96	25
7	631	-	96	20
7	632	-	97	77
7	633	-	99	28
7	634	+	44	77
7	635	+	0	34
7	636	+	1	74
7	637	+	2	13
7	637	-	3	64
7	638	+	3	17
7	638	-	4	22
7	639	+	4	54
7	639	-	5	52
7	640	+	5	98
7	641	+	6	33
7	641	-	42	62
7	641	-	42	24
7	642	+	42	46
7	642	-	43	65
7	643	+	43	61
7	644	+	45	83
7	644	-	46	96
7	645	+	46	59
7	646	+	47	98
7	646	-	48	89
7	647	+	49	43
7	648	+	50	36
7	648	-	51	98
7	649	+	51	12
7	649	-	52	65
7	650	+	52	8
7	650	-	53	76
7	651	+	53	17
7	652	+	55	2
7	652	-	56	94
7	652	-	56	68
7	653	+	56	24
7	653	-	57	91
7	654	+	57	96
7	655	+	58	77
7	655	-	59	62
7	656	+	59	35
7	657	+	61	45
7	658	+	62	75
7	658	-	63	27
7	659	+	63	75
7	659	-	64	27
7	660	+	64	61
7	661	+	65	37
7	661	-	66	27
7	662	+	66	78
7	662	-	67	96
7	663	+	67	56
7	664	+	68	45
7	665	+	71	32
7	665	-	72	97
7	666	+	72	22
7	667	+	73	60
7	668	+	74	96
7	668	-	75	92
7	669	+	75	38
7	670	+	76	64
7	671	+	78	32
7	672	+	79	66
7	673	+	80	31
7	673	-	81	26
7	674	+	81	31
7	674	-	82	85
7	675	+	82	54
7	676	+	83	34
7	677	+	84	6
7	678	+	85	58
7	679	+	86	68
7	680	+	87	6
7	680	-	89	92
7	681	+	89	47
7	682	+	90	18
7	683	+	91	54
7	684	+	92	87
7	685	+	93	18
7	686	+	94	28
7	687	+	95	65
7	688	+	96	32
7	689	+	97	55
7	690	+	98	40
7	691	+	99	98
7	692	+	22	36
7	693	+	23	11
7	694	+	24	69
7	695	+	26	46
7	696	+	27	43
7	697	+	70	10
7	698	+	69	54
7	698	-	54	20
7	699	+	54	44
7	700	+	88	70
7	701	+	44	82
7	701	-	77	41
7	702	+	77	25
8	703	-	0	34
8	704	-	2	13
8	705	-	3	17
8	706	-	4	54
8	707	-	6	33
8	708	-	22	36
8	709	-	23	11
8	710	-	24	69
8	711	-	50	36
8	712	-	51	12
8	713	-	52	8
8	714	-	53	17
8	715	-	58	77
8	716	-	59	35
8	717	-	65	37
8	718	-	71	32
8	719	-	75	38
8	720	-	78	32
8	721	-	80	31
8	722	-	81	31
8	723	-	82	54
8	724	-	82	44
8	725	-	83	34
8	726	-	90	18
8	727	-	91	54
8	728	-	93	18
8	729	-	94	28
8	730	-	96	32
8	731	-	98	40
8	732	-	69	36
8	733	-	70	10
8	734	-	44	20
8	735	-	88	15
8	736	-	25	10
8	737	-	25	32
8	738	+	0	31
8	738	-	1	93
8	738	-	1	74
8	739	+	1	61
8	739	-	2	83
8	740	+	2	96
8	740	-	3	95
8	740	-	3	89
8	741	+	3	6
8	742	+	4	35
8	743	+	5	11
8	744	+	6	33
8	744	-	42	91
8	745	+	42	8
8	745	-	45	96
8	746	+	45	40
8	747	+	46	32
8	747	-	47	56
8	747	-	47	67
8	747	-	47	89
8	748	+	48	91
8	748	-	49	93
8	749	+	49	62
8	750	+	50	10
8	750	-	51	76
8	750	-	51	91
8	751	+	51	18
8	751	-	52	80
8	752	+	52	25
8	753	+	53	96
8	754	+	55	98
8	755	+	56	87
8	755	-	57	96
8	756	+	57	39
8	757	+	58	16
8	757	-	59	96
8	757	-	59	66
8	758	+	59	54
8	758	-	60	66
8	758	-	60	83
8	759	+	60	65
8	759	-	61	64
8	760	+	61	93
8	761	+	62	30
8	762	+	63	7
8	763	+	64	57
8	764	+	65	20
8	764	-	66	89
8	764	-	66	78
8	765	+	66	30
8	765	-	68	86
8	766	+	68	22
8	766	-	71	97
8	767	+	71	41
8	768	+	72	16
8	769	+	73	98
8	769	-	74	81
8	770	+	74	48
8	771	+	75	76
8	772	+	76	70
8	773	+	78	41
8	774	+	79	11
8	774	-	80	96
8	775	+	80	49
8	776	+	81	21
8	777	+	82	17
8	778	+	83	4
8	779	+	84	66
8	780	+	85	53
8	781	+	86	77
8	782	+	87	54
8	783	+	89	36
8	784	+	90	25
8	785	+	91	99
8	785	-	92	99
8	786	+	92	67
8	786	-	93	95
8	787	+	93	3
8	788	+	94	57
8	789	+	95	11
8	790	+	96	10
8	791	+	97	89
8	792	+	98	82
8	793	+	99	15
8	794	+	21	59
8	795	+	22	25
8	796	+	23	94
8	797	+	24	98
8	798	+	26	11
8	799	+	27	14
8	800	+	70	36
8	801	+	69	88
8	802	+	54	77
8	803	+	88	18
8	804	+	25	54
8	805	+	44	25
8	806	+	77	11
9	807	-	0	31
9	808	-	4	35
9	809	-	5	11
9	810	-	6	33
9	811	-	22	25
9	812	-	26	11
9	813	-	27	14
9	814	-	42	8
9	815	-	45	40
9	816	-	46	32
9	817	-	50	10
9	818	-	51	18
9	819	-	52	25
9	820	-	57	39
9	821	-	58	16
9	822	-	59	54
9	823	-	62	30
9	824	-	63	7
9	825	-	65	20
9	826	-	66	30
9	827	-	71	41
9	828	-	72	16
9	829	-	76	70
9	830	-	78	41
9	831	-	79	11
9	832	-	82	17
9	833	-	86	77
9	834	-	87	54
9	835	-	89	36
9	836	-	90	25
9	837	-	95	11
9	838	-	96	10
9	839	-	99	15
9	840	-	70	36
9	841	-	77	11
9	842	-	88	18
9	843	+	0	67
9	843	-	1	50
9	844	+	1	51
9	845	+	2	28
9	845	-	3	79
9	846	+	3	53
9	846	-	4	80
9	847	+	4	36
9	848	+	5	27
9	848	-	6	98
9	849	+	6	48
9	849	-	42	84
9	849	-	42	80
9	850	+	42	10
9	851	+	45	65
9	852	+	46	66
9	853	+	47	60
9	853	-	48	91
9	854	+	48	96
9	855	+	49	5
9	856	+	50	33
9	857	+	51	58
9	858	+	52	15
9	858	-	53	96
9	859	+	53	35
9	860	+	55	32
9	861	+	56	25
9	862	+	57	38
9	863	+	58	65
9	863	-	59	61
9	863	-	59	90
9	864	+	59	67
9	865	+	60	18
9	866	+	61	20
9	867	+	62	66
9	868	+	63	66
9	869	+	64	37
9	870	+	65	0
9	870	-	66	26
9	871	+	66	64
9	871	-	67	22
9	872	+	67	76
9	873	+	68	66
9	874	+	71	85
9	875	+	72	98
9	876	+	73	81
9	877	+	74	87
9	878	+	75	45
9	879	+	76	29
9	880	+	78	19
9	880	-	80	97
9	881	+	80	94
9	882	+	81	84
9	883	+	82	4
9	884	+	83	70
9	885	+	84	37
9	886	+	85	89
9	887	+	86	51
9	887	-	87	26
9	888	+	87	2
9	888	-	89	97
9	889	+	89	63
9	890	+	90	23
9	891	+	92	17
9	892	+	93	10
9	892	-	94	23
9	893	+	94	53
9	894	+	95	40
9	895	+	96	15
9	896	+	97	87
9	897	+	98	69
9	898	+	99	31
9	899	+	21	40
9	900	+	22	30
9	901	+	23	57
9	902	+	24	52
9	903	+	26	71
9	904	+	27	62
9	905	+	70	25
9	905	-	69	54
9	906	+	69	5
9	906	-	54	44
9	906	-	54	25
9	907	+	54	88
9	908	+	88	44
9	909	+	25	54
10	910	-	69	98
10	911	-	69	5
10	912	-	70	83
10	913	-	25	56
10	914	+	0	40
10	914	-	1	65
10	914	-	1	61
10	914	-	2	28
10	915	+	2	36
10	915	-	3	53
10	916	+	3	71
10	916	-	4	36
10	917	+	4	33
10	917	-	5	74
10	917	-	5	99
10	918	+	5	11
10	919	+	6	14
10	919	-	42	10
10	920	+	42	62
10	921	+	45	0
10	921	-	47	98
10	921	-	47	60
10	922	+	47	45
10	922	-	48	96
10	923	+	48	98
10	923	-	49	78
10	924	+	49	77
10	924	-	50	85
10	924	-	50	96
10	924	-	50	33
10	925	+	50	26
10	925	-	51	58
10	926	+	51	18
10	927	+	52	94
10	927	-	53	35
10	928	+	53	92
10	928	-	55	32
10	929	+	55	71
10	929	-	56	95
10	930	+	56	62
10	930	-	57	38
10	931	+	57	4
10	931	-	58	92
10	931	-	58	85
10	932	+	58	5
10	933	+	59	61
10	934	+	60	66
10	934	-	61	93
10	934	-	61	20
10	935	+	61	10
10	935	-	62	90
10	935	-	62	91
10	936	+	62	94
10	936	-	63	89
10	937	+	63	29
10	937	-	64	37
10	938	+	64	74
10	939	+	65	13
10	939	-	66	96
10	940	+	66	48
10	941	+	67	60
10	942	+	68	64
10	942	-	71	85
10	943	+	71	0
10	944	+	72	54
10	945	+	73	91
10	945	-	74	23
10	945	-	74	96
10	945	-	74	87
10	946	+	74	41
10	946	-	75	86
10	947	+	75	84
10	947	-	76	29
10	948	+	76	32
10	949	+	78	47
10	950	+	79	10
10	951	+	80	56
10	952	+	81	26
10	953	+	82	29
10	954	+	83	53
10	955	+	84	74
10	956	+	85	44
10	957	+	86	8
10	958	+	89	77
10	958	-	90	23
10	959	+	90	30
10	960	+	91	71
10	960	-	92	98
10	960	-	92	17
10	961	+	92	42
10	961	-	93	10
10	962	+	93	30
10	963	+	94	33
10	964	+	95	2
10	965	+	96	47
10	966	+	97	3
10	967	+	98	8
10	968	+	99	96
10	968	-	21	23
10	968	-	21	40
10	969	+	21	14
10	970	+	22	65
10	971	+	23	59
10	972	+	24	79
10	973	+	26	6
10	974	+	27	78
10	975	+	70	31
10	976	+	69	54
10	976	-	88	44
10	976	-	25	77
10	977	+	25	36
10	978	+	44	13
10	979	+	77	69
11	980	-	70	31
11	981	-	44	85
11	982	-	44	13
11	983	-	77	49
11	984	-	77	89
11	985	-	54	72
11	986	-	25	36
11	986	-	0	65
11	986	-	0	40
11	987	+	0	17
11	988	+	1	96
11	988	-	2	55
11	989	+	2	23
11	989	-	4	60
11	990	+	4	16
11	990	-	5	98
11	990	-	5	11
11	991	+	5	54
11	991	-	6	84
11	991	-	6	87
11	991	-	6	48
11	991	-	6	14
11	992	+	6	85
11	993	+	42	22
11	993	-	43	78
11	994	+	43	99
11	994	-	45	83
11	995	+	45	27
11	996	+	46	68
11	997	+	47	97
11	997	-	48	56
11	998	+	48	90
11	998	-	49	80
11	999	+	49	50
11	1000	+	50	7
11	1000	-	52	15
11	1001	+	52	14
11	1002	+	53	28
11	1002	-	55	71
11	1003	+	55	31
11	1003	-	56	80
11	1004	+	56	89
11	1004	-	57	94
11	1005	+	57	44
11	1006	+	58	48
11	1007	+	59	3
11	1008	+	60	30
11	1008	-	61	10
11	1009	+	61	19
11	1010	+	62	91
11	1010	-	63	29
11	1011	+	63	10
11	1012	+	64	38
11	1012	-	65	95
11	1013	+	65	69
11	1013	-	66	67
11	1014	+	66	41
11	1014	-	67	92
11	1015	+	67	70
11	1015	-	68	22
11	1016	+	68	72
11	1017	+	71	1
11	1018	+	72	25
11	1019	+	73	63
11	1019	-	74	41
11	1020	+	74	88
11	1020	-	75	84
11	1021	+	75	8
11	1022	+	76	31
11	1023	+	78	25
11	1023	-	79	24
11	1024	+	79	61
11	1025	+	80	62
11	1026	+	81	2
11	1026	-	82	29
11	1027	+	82	85
11	1028	+	83	50
11	1028	-	84	37
11	1029	+	84	69
11	1030	+	85	72
11	1031	+	86	75
11	1031	-	87	97
11	1032	+	87	34
11	1033	+	89	60
11	1034	+	90	18
11	1034	-	91	23
11	1034	-	91	99
11	1035	+	91	25
11	1036	+	92	69
11	1036	-	93	30
11	1037	+	93	40
11	1037	-	94	33
