1291602640	1157	1191	MED	MED
1291602640	1193	1295	NUR	NUR
1291602660	1157	1191	MED	MED
1291602660	1105	1295	NUR	NUR
1291602660	1105	1116	NUR	NUR
1291602660	1109	1295	NUR	NUR
1291602660	1193	1295	NUR	NUR
1291602680	1109	1142	NUR	NUR
1291602680	1157	1191	MED	MED
1291602680	1109	1295	NUR	NUR
1291602680	1193	1295	NUR	NUR
1291602700	1149	1232	NUR	ADM
1291602700	1105	1193	NUR	NUR
1291602700	1157	1191	MED	MED
1291602720	1142	1295	NUR	NUR
1291602720	1149	1232	NUR	ADM
1291602720	1157	1191	MED	MED
1291602720	1105	1295	NUR	NUR
1291602740	1149	1232	NUR	ADM
1291602740	1157	1191	MED	MED
1291602760	1142	1295	NUR	NUR
1291602760	1149	1232	NUR	ADM
1291602760	1116	1142	NUR	NUR
1291602760	1105	1142	NUR	NUR
1291602760	1157	1191	MED	MED
1291602780	1142	1295	NUR	NUR
1291602780	1157	1191	MED	MED
1291602780	1105	1295	NUR	NUR
1291602800	1157	1191	MED	MED
1291602800	1232	1295	ADM	NUR
1291602800	1109	1164	NUR	NUR
1291602800	1105	1116	NUR	NUR
1291602820	1157	1191	MED	MED
1291602840	1157	1191	MED	MED
1291602840	1232	1295	ADM	NUR
1291602840	1105	1164	NUR	NUR
1291602840	1105	1116	NUR	NUR
1291602860	1157	1191	MED	MED
1291602860	1232	1295	ADM	NUR
1291602860	1105	1295	NUR	NUR
1291602880	1157	1191	MED	MED
1291602880	1232	1295	ADM	NUR
1291602900	1157	1191	MED	MED
1291602920	1157	1191	MED	MED
1291602940	1157	1191	MED	MED
1291602960	1157	1191	MED	MED
1291602980	1157	1191	MED	MED
1291603000	1157	1191	MED	MED
1291603020	1157	1191	MED	MED
1291603040	1157	1191	MED	MED
1291603060	1157	1191	MED	MED
1291603080	1157	1191	MED	MED
1291603100	1157	1191	MED	MED
1291603120	1157	1191	MED	MED
1291603140	1157	1191	MED	MED
1291603160	1157	1191	MED	MED
1291603180	1157	1191	MED	MED
1291603200	1157	1191	MED	MED
1291603220	1157	1191	MED	MED
1291603240	1157	1191	MED	MED
1291603260	1157	1191	MED	MED
1291603280	1157	1191	MED	MED
1291603300	1157	1191	MED	MED
1291603320	1157	1191	MED	MED
1291603340	1157	1191	MED	MED
1291603360	1157	1191	MED	MED
1291603380	1152	1168	MED	MED
1291603380	1157	1191	MED	MED
1291603400	1157	1191	MED	MED
1291603420	1157	1191	MED	MED
1291603440	1152	1193	MED	NUR
1291603440	1157	1191	MED	MED
1291603460	1157	1191	MED	MED
1291603480	1157	1191	MED	MED
1291603500	1152	1168	MED	MED
1291603500	1157	1191	MED	MED
1291603520	1098	1152	ADM	MED
1291603520	1157	1191	MED	MED
1291603540	1157	1191	MED	MED
1291603560	1157	1191	MED	MED
1291603580	1114	1144	NUR	MED
1291603580	1157	1191	MED	MED
1291603600	1157	1191	MED	MED
1291603600	1142	1193	NUR	NUR
1291603620	1114	1116	NUR	NUR
1291603620	1157	1191	MED	MED
1291603640	1157	1191	MED	MED
1291603660	1157	1191	MED	MED
1291603680	1157	1191	MED	MED
1291603700	1157	1191	MED	MED
1291603720	1157	1191	MED	MED
1291603740	1114	1152	NUR	MED
1291603740	1157	1191	MED	MED
1291603760	1157	1191	MED	MED
1291603780	1157	1191	MED	MED
1291603800	1157	1191	MED	MED
1291603820	1157	1191	MED	MED
1291603840	1157	1191	MED	MED
1291603860	1157	1191	MED	MED
1291603880	1157	1191	MED	MED
1291603900	1157	1191	MED	MED
1291603920	1179	1196	ADM	NUR
1291603920	1157	1191	MED	MED
1291603940	1157	1191	MED	MED
1291603960	1157	1191	MED	MED
1291603980	1157	1191	MED	MED
1291604000	1157	1191	MED	MED
1291604020	1157	1191	MED	MED
1291604040	1157	1191	MED	MED
1291604060	1157	1191	MED	MED
1291604080	1157	1191	MED	MED
1291604100	1157	1191	MED	MED
1291604120	1157	1191	MED	MED
1291604140	1157	1191	MED	MED
1291604160	1157	1191	MED	MED
1291604180	1157	1191	MED	MED
1291604200	1157	1191	MED	MED
1291604220	1157	1191	MED	MED
1291604240	1157	1191	MED	MED
1291604260	1157	1191	MED	MED
1291604280	1157	1191	MED	MED
1291604300	1157	1191	MED	MED
1291604320	1157	1191	MED	MED
1291604340	1157	1191	MED	MED
1291604360	1157	1191	MED	MED
1291604380	1157	1191	MED	MED
1291604400	1157	1191	MED	MED
1291604420	1157	1191	MED	MED
1291604440	1157	1191	MED	MED
1291604460	1157	1191	MED	MED
1291604480	1157	1191	MED	MED
1291604500	1157	1191	MED	MED
1291604520	1157	1191	MED	MED
1291604540	1157	1191	MED	MED
1291604620	1157	1191	MED	MED
1291604640	1157	1191	MED	MED
1291604660	1157	1191	MED	MED
1291604680	1157	1191	MED	MED
1291604700	1157	1191	MED	MED
1291604720	1157	1191	MED	MED
1291604740	1157	1191	MED	MED
1291604760	1157	1191	MED	MED
1291604780	1157	1191	MED	MED
1291604800	1157	1191	MED	MED
1291604820	1157	1191	MED	MED
1291604840	1157	1191	MED	MED
1291604860	1157	1191	MED	MED
1291604880	1157	1191	MED	MED
1291604900	1157	1191	MED	MED
1291604920	1157	1191	MED	MED
1291604940	1157	1191	MED	MED
1291604960	1157	1191	MED	MED
1291604980	1157	1191	MED	MED
1291605000	1157	1191	MED	MED
1291605020	1157	1191	MED	MED
1291605040	1157	1191	MED	MED
1291605060	1157	1191	MED	MED
1291605080	1157	1191	MED	MED
1291605100	1157	1191	MED	MED
1291605120	1157	1191	MED	MED
1291605140	1157	1191	MED	MED
1291605160	1157	1191	MED	MED
1291605180	1098	1191	ADM	MED
1291605200	1098	1191	ADM	MED
1291605200	1157	1191	MED	MED
1291605200	1098	1157	ADM	MED
1291605220	1114	1191	NUR	MED
1291605240	1114	1191	NUR	MED
1291605260	1114	1191	NUR	MED
1291605260	1179	1191	ADM	MED
1291605260	1157	1168	MED	MED
1291605280	1098	1191	ADM	MED
1291605280	1098	1196	ADM	NUR
1291605280	1114	1191	NUR	MED
1291605280	1157	1168	MED	MED
1291605300	1152	1191	MED	MED
1291605380	1157	1191	MED	MED
1291605400	1152	1191	MED	MED
1291605420	1157	1191	MED	MED
1291605420	1152	1191	MED	MED
1291605460	1157	1191	MED	MED
1291605500	1152	1157	MED	MED
1291605500	1157	1191	MED	MED
1291605500	1152	1191	MED	MED
1291605520	1114	1152	NUR	MED
1291605660	1157	1191	MED	MED
1291605680	1152	1157	MED	MED
1291605680	1157	1191	MED	MED
1291605700	1157	1191	MED	MED
1291605720	1157	1191	MED	MED
1291605760	1157	1191	MED	MED
1291605760	1152	1191	MED	MED
1291605960	1193	1196	NUR	NUR
1291606080	1193	1196	NUR	NUR
1291606100	1193	1196	NUR	NUR
1291606120	1193	1196	NUR	NUR
1291606260	1114	1179	NUR	ADM
1291606280	1116	1179	NUR	ADM
1291606280	1114	1179	NUR	ADM
1291606300	1114	1179	NUR	ADM
1291606340	1179	1365	ADM	PAT
1291606400	1144	1157	MED	MED
1291606400	1152	1157	MED	MED
1291606400	1193	1196	NUR	NUR
1291606420	1152	1191	MED	MED
1291606440	1144	1191	MED	MED
1291606440	1144	1157	MED	MED
1291606440	1193	1196	NUR	NUR
1291606440	1152	1191	MED	MED
1291606460	1144	1191	MED	MED
1291606460	1144	1157	MED	MED
1291606460	1157	1191	MED	MED
1291606460	1152	1191	MED	MED
1291606480	1144	1157	MED	MED
1291606480	1193	1196	NUR	NUR
1291606480	1157	1191	MED	MED
1291606480	1152	1191	MED	MED
1291606500	1193	1365	NUR	PAT
1291606500	1144	1157	MED	MED
1291606500	1179	1320	ADM	PAT
1291606500	1152	1191	MED	MED
1291606520	1144	1157	MED	MED
1291606520	1179	1365	ADM	PAT
1291606540	1193	1365	NUR	PAT
1291606540	1114	1116	NUR	NUR
1291606540	1144	1157	MED	MED
1291606540	1193	1196	NUR	NUR
1291606560	1114	1191	NUR	MED
1291606560	1179	1191	ADM	MED
1291606580	1114	1191	NUR	MED
1291606600	1114	1191	NUR	MED
1291606620	1144	1157	MED	MED
1291606620	1179	1193	ADM	NUR
1291606640	1144	1157	MED	MED
1291606660	1144	1157	MED	MED
1291606660	1114	1191	NUR	MED
1291606680	1193	1196	NUR	NUR
1291606680	1179	1365	ADM	PAT
1291606700	1144	1157	MED	MED
1291606700	1193	1196	NUR	NUR
1291606700	1179	1365	ADM	PAT
1291606720	1144	1157	MED	MED
1291606720	1179	1365	ADM	PAT
1291606740	1179	1365	ADM	PAT
1291606760	1179	1365	ADM	PAT
1291606780	1144	1157	MED	MED
1291606780	1179	1365	ADM	PAT
1291606800	1179	1365	ADM	PAT
1291606820	1144	1157	MED	MED
1291606820	1152	1157	MED	MED
1291606820	1179	1365	ADM	PAT
1291606840	1144	1157	MED	MED
1291606840	1152	1157	MED	MED
1291606840	1179	1365	ADM	PAT
1291606860	1179	1365	ADM	PAT
1291606880	1179	1365	ADM	PAT
1291606900	1179	1365	ADM	PAT
1291606920	1179	1365	ADM	PAT
1291606940	1144	1157	MED	MED
1291606940	1193	1196	NUR	NUR
1291606940	1152	1191	MED	MED
1291606940	1179	1365	ADM	PAT
1291606960	1144	1157	MED	MED
1291606960	1193	1196	NUR	NUR
1291606960	1152	1191	MED	MED
1291606960	1179	1365	ADM	PAT
1291606980	1144	1157	MED	MED
1291606980	1152	1191	MED	MED
1291606980	1179	1365	ADM	PAT
1291607000	1144	1157	MED	MED
1291607000	1152	1191	MED	MED
1291607000	1179	1365	ADM	PAT
1291607020	1152	1191	MED	MED
1291607020	1179	1365	ADM	PAT
1291607060	1152	1191	MED	MED
1291607080	1152	1191	MED	MED
1291607100	1193	1196	NUR	NUR
1291607100	1152	1191	MED	MED
1291607120	1098	1191	ADM	MED
1291607120	1193	1196	NUR	NUR
1291607120	1152	1191	MED	MED
1291607140	1193	1196	NUR	NUR
1291607140	1152	1191	MED	MED
1291607160	1152	1191	MED	MED
1291607160	1179	1365	ADM	PAT
1291607180	1193	1196	NUR	NUR
1291607180	1179	1365	ADM	PAT
1291607200	1193	1196	NUR	NUR
1291607200	1152	1191	MED	MED
1291607220	1193	1196	NUR	NUR
1291607220	1152	1191	MED	MED
1291607240	1193	1196	NUR	NUR
1291607240	1152	1191	MED	MED
1291607260	1193	1196	NUR	NUR
1291607280	1193	1196	NUR	NUR
1291607280	1168	1191	MED	MED
1291607300	1193	1196	NUR	NUR
1291607300	1168	1191	MED	MED
1291607320	1193	1196	NUR	NUR
1291607340	1193	1196	NUR	NUR
1291607340	1157	1191	MED	MED
1291607360	1193	1196	NUR	NUR
1291607380	1193	1196	NUR	NUR
1291607380	1157	1191	MED	MED
1291607400	1193	1196	NUR	NUR
1291607400	1098	1114	ADM	NUR
1291607400	1157	1191	MED	MED
1291607420	1144	1191	MED	MED
1291607420	1144	1157	MED	MED
1291607420	1193	1196	NUR	NUR
1291607440	1144	1191	MED	MED
1291607460	1144	1191	MED	MED
1291607460	1144	1157	MED	MED
1291607460	1193	1196	NUR	NUR
1291607480	1144	1191	MED	MED
1291607480	1193	1196	NUR	NUR
1291607480	1157	1191	MED	MED
1291607500	1144	1191	MED	MED
1291607520	1193	1196	NUR	NUR
1291607520	1098	1114	ADM	NUR
1291607540	1144	1191	MED	MED
1291607540	1193	1196	NUR	NUR
1291607560	1144	1191	MED	MED
1291607580	1144	1191	MED	MED
1291607600	1144	1191	MED	MED
1291607620	1144	1157	MED	MED
1291607660	1144	1157	MED	MED
1291607720	1144	1191	MED	MED
1291607740	1144	1191	MED	MED
1291607760	1098	1193	ADM	NUR
1291607760	1144	1191	MED	MED
1291607760	1114	1193	NUR	NUR
1291607780	1098	1193	ADM	NUR
1291607780	1098	1114	ADM	NUR
1291607780	1114	1193	NUR	NUR
1291607820	1098	1157	ADM	MED
1291607840	1098	1193	ADM	NUR
1291607860	1193	1196	NUR	NUR
1291607860	1157	1191	MED	MED
1291607880	1157	1191	MED	MED
1291607900	1157	1191	MED	MED
1291607920	1157	1191	MED	MED
1291607940	1157	1191	MED	MED
1291607960	1157	1191	MED	MED
1291607980	1157	1191	MED	MED
1291608000	1157	1191	MED	MED
1291608020	1157	1191	MED	MED
1291608040	1157	1191	MED	MED
1291608080	1157	1191	MED	MED
1291608100	1157	1191	MED	MED
1291608120	1157	1191	MED	MED
1291608140	1193	1365	NUR	PAT
1291608140	1157	1191	MED	MED
1291608200	1157	1191	MED	MED
1291608220	1157	1191	MED	MED
1291608240	1157	1191	MED	MED
1291608280	1157	1193	MED	NUR
1291608300	1098	1191	ADM	MED
1291608300	1157	1363	MED	PAT
1291608320	1191	1193	MED	NUR
1291608320	1157	1374	MED	PAT
1291608340	1191	1193	MED	NUR
1291608420	1193	1196	NUR	NUR
1291608520	1157	1363	MED	PAT
1291608520	1168	1191	MED	MED
1291608540	1157	1363	MED	PAT
1291608560	1157	1363	MED	PAT
1291608580	1157	1363	MED	PAT
1291608620	1157	1363	MED	PAT
1291608620	1152	1191	MED	MED
1291608640	1152	1191	MED	MED
1291608660	1152	1191	MED	MED
1291608680	1152	1191	MED	MED
1291608700	1152	1191	MED	MED
1291608720	1157	1363	MED	PAT
1291608720	1152	1191	MED	MED
1291608740	1157	1363	MED	PAT
1291608740	1152	1191	MED	MED
1291608760	1152	1191	MED	MED
1291608780	1152	1191	MED	MED
1291608800	1152	1191	MED	MED
1291608800	1168	1191	MED	MED
1291608820	1152	1365	MED	PAT
1291608840	1152	1365	MED	PAT
1291608860	1157	1363	MED	PAT
1291608860	1152	1365	MED	PAT
1291608880	1157	1363	MED	PAT
1291608880	1152	1365	MED	PAT
1291608900	1152	1365	MED	PAT
1291608920	1157	1363	MED	PAT
1291608920	1152	1374	MED	PAT
1291608940	1152	1374	MED	PAT
1291608960	1157	1363	MED	PAT
1291608960	1152	1374	MED	PAT
1291608980	1152	1157	MED	MED
1291608980	1152	1374	MED	PAT
1291609000	1157	1363	MED	PAT
1291609000	1152	1374	MED	PAT
1291609020	1152	1374	MED	PAT
1291609040	1157	1363	MED	PAT
1291609040	1152	1374	MED	PAT
1291609060	1157	1363	MED	PAT
1291609080	1157	1363	MED	PAT
1291609080	1152	1374	MED	PAT
1291609100	1157	1363	MED	PAT
1291609100	1152	1374	MED	PAT
1291609120	1157	1363	MED	PAT
1291609120	1152	1374	MED	PAT
1291609140	1152	1374	MED	PAT
1291609160	1152	1374	MED	PAT
1291609180	1152	1374	MED	PAT
1291609180	1144	1159	MED	MED
1291609200	1152	1374	MED	PAT
1291609200	1144	1159	MED	MED
1291609220	1152	1374	MED	PAT
1291609240	1157	1363	MED	PAT
1291609240	1144	1191	MED	MED
1291609240	1152	1374	MED	PAT
1291609260	1157	1363	MED	PAT
1291609260	1144	1191	MED	MED
1291609280	1144	1191	MED	MED
1291609280	1152	1374	MED	PAT
1291609300	1144	1191	MED	MED
1291609300	1152	1374	MED	PAT
1291609320	1152	1374	MED	PAT
1291609340	1157	1363	MED	PAT
1291609340	1152	1374	MED	PAT
1291609360	1152	1374	MED	PAT
1291609380	1157	1363	MED	PAT
1291609400	1144	1191	MED	MED
1291609400	1152	1374	MED	PAT
1291609420	1152	1374	MED	PAT
1291609440	1152	1374	MED	PAT
1291609460	1157	1363	MED	PAT
1291609460	1152	1374	MED	PAT
1291609480	1157	1363	MED	PAT
1291609480	1152	1374	MED	PAT
1291609500	1157	1363	MED	PAT
1291609500	1152	1374	MED	PAT
1291609520	1157	1363	MED	PAT
1291609520	1152	1374	MED	PAT
1291609520	1144	1159	MED	MED
1291609540	1152	1374	MED	PAT
1291609560	1144	1191	MED	MED
1291609560	1193	1196	NUR	NUR
1291609560	1152	1374	MED	PAT
1291609560	1159	1191	MED	MED
1291609560	1144	1159	MED	MED
1291609580	1144	1191	MED	MED
1291609580	1152	1374	MED	PAT
1291609580	1144	1159	MED	MED
1291609600	1152	1374	MED	PAT
1291609600	1144	1159	MED	MED
1291609620	1152	1374	MED	PAT
1291609620	1116	1393	NUR	PAT
1291609620	1144	1159	MED	MED
1291609640	1152	1374	MED	PAT
1291609640	1116	1393	NUR	PAT
1291609640	1144	1159	MED	MED
1291609660	1179	1196	ADM	NUR
1291609660	1152	1374	MED	PAT
1291609680	1152	1374	MED	PAT
1291609700	1152	1374	MED	PAT
1291609720	1144	1365	MED	PAT
1291609720	1144	1157	MED	MED
1291609720	1152	1374	MED	PAT
1291609740	1144	1157	MED	MED
1291609780	1157	1363	MED	PAT
1291609780	1157	1374	MED	PAT
1291609820	1157	1363	MED	PAT
1291609840	1152	1374	MED	PAT
1291609860	1152	1374	MED	PAT
1291609880	1152	1374	MED	PAT
1291609900	1157	1159	MED	MED
1291609900	1152	1374	MED	PAT
1291609920	1157	1159	MED	MED
1291609920	1152	1374	MED	PAT
1291609940	1157	1159	MED	MED
1291609960	1157	1159	MED	MED
1291609960	1152	1374	MED	PAT
1291609960	1144	1168	MED	MED
1291609980	1157	1159	MED	MED
1291609980	1152	1374	MED	PAT
1291610000	1157	1159	MED	MED
1291610000	1152	1374	MED	PAT
1291610040	1152	1374	MED	PAT
1291610060	1152	1374	MED	PAT
1291610080	1190	1193	NUR	NUR
1291610100	1152	1374	MED	PAT
1291610120	1152	1374	MED	PAT
1291610140	1152	1374	MED	PAT
1291610200	1190	1193	NUR	NUR
1291610240	1144	1157	MED	MED
1291610240	1152	1374	MED	PAT
1291610260	1152	1374	MED	PAT
1291610280	1152	1374	MED	PAT
1291610300	1152	1374	MED	PAT
1291610320	1152	1374	MED	PAT
1291610340	1152	1374	MED	PAT
1291610360	1152	1374	MED	PAT
1291610360	1144	1159	MED	MED
1291610380	1179	1193	ADM	NUR
1291610400	1179	1193	ADM	NUR
1291610400	1152	1374	MED	PAT
1291610420	1179	1193	ADM	NUR
1291610420	1152	1374	MED	PAT
1291610440	1179	1193	ADM	NUR
1291610440	1152	1374	MED	PAT
1291610460	1179	1193	ADM	NUR
1291610460	1152	1374	MED	PAT
1291610480	1179	1193	ADM	NUR
1291610500	1157	1159	MED	MED
1291610500	1152	1365	MED	PAT
1291610500	1179	1190	ADM	NUR
1291610520	1152	1365	MED	PAT
1291610540	1193	1196	NUR	NUR
1291610560	1144	1159	MED	MED
1291610600	1193	1196	NUR	NUR
1291610600	1179	1190	ADM	NUR
1291610660	1179	1193	ADM	NUR
1291610680	1179	1193	ADM	NUR
1291610680	1116	1393	NUR	PAT
1291610700	1179	1193	ADM	NUR
1291610720	1179	1196	ADM	NUR
1291610760	1179	1196	ADM	NUR
1291610760	1116	1393	NUR	PAT
1291610780	1179	1196	ADM	NUR
1291610780	1179	1193	ADM	NUR
1291610820	1179	1196	ADM	NUR
1291610840	1098	1144	ADM	MED
1291610840	1179	1196	ADM	NUR
1291610860	1098	1159	ADM	MED
1291610860	1179	1193	ADM	NUR
1291610880	1098	1144	ADM	MED
1291610880	1179	1193	ADM	NUR
1291610900	1179	1196	ADM	NUR
1291610900	1179	1193	ADM	NUR
1291610900	1144	1159	MED	MED
1291610920	1179	1193	ADM	NUR
1291610940	1179	1193	ADM	NUR
1291610960	1179	1193	ADM	NUR
1291610960	1144	1159	MED	MED
1291610980	1179	1196	ADM	NUR
1291610980	1179	1193	ADM	NUR
1291610980	1116	1365	NUR	PAT
1291611000	1179	1196	ADM	NUR
1291611000	1116	1365	NUR	PAT
1291611020	1116	1365	NUR	PAT
1291611040	1152	1159	MED	MED
1291611040	1179	1193	ADM	NUR
1291611040	1116	1365	NUR	PAT
1291611040	1159	1191	MED	MED
1291611060	1179	1193	ADM	NUR
1291611060	1116	1365	NUR	PAT
1291611080	1179	1193	ADM	NUR
1291611080	1116	1365	NUR	PAT
1291611080	1179	1190	ADM	NUR
1291611080	1144	1159	MED	MED
1291611100	1179	1193	ADM	NUR
1291611100	1116	1365	NUR	PAT
1291611100	1144	1159	MED	MED
1291611120	1152	1191	MED	MED
1291611120	1179	1193	ADM	NUR
